epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
63,139.129,2.19127,2.27463,0.01978,0.48169,0.42096,0.4042,0.17254,1.77419,2.16276,0.01581,0.00149986,0.00149986,0.00149986
64,141.301,2.08056,2.20792,0.01958,0.48835,0.41753,0.41077,0.17962,1.78065,2.13781,0.01588,0.00149985,0.00149985,0.00149985
65,143.514,2.08216,2.24996,0.01876,0.48705,0.42955,0.41213,0.18012,1.79275,2.12591,0.01603,0.00149985,0.00149985,0.00149985
66,145.658,2.09456,2.1631,0.01963,0.48536,0.43127,0.41283,0.18259,1.78229,2.13337,0.01591,0.00149985,0.00149985,0.00149985
67,147.805,2.07168,2.16619,0.02048,0.47618,0.43188,0.41738,0.18567,1.77653,2.12011,0.0158,0.00149984,0.00149984,0.00149984
68,149.944,2.01089,2.22217,0.02017,0.48466,0.43471,0.41995,0.19086,1.76779,2.08718,0.01565,0.00149984,0.00149984,0.00149984
69,152.131,2.06565,2.17745,0.01994,0.49132,0.43315,0.42692,0.19556,1.76489,2.07353,0.01566,0.00149983,0.00149983,0.00149983
70,154.328,1.97718,2.21246,0.01918,0.50883,0.42869,0.43573,0.20344,1.73837,2.06156,0.0153,0.00149983,0.00149983,0.00149983
71,156.489,2.11615,2.26527,0.02052,0.51787,0.42725,0.44337,0.21149,1.74113,2.02834,0.01541,0.00149982,0.00149982,0.00149982
72,158.624,2.04931,2.18239,0.01981,0.53136,0.44158,0.45732,0.2189,1.76853,1.99815,0.0158,0.00149982,0.00149982,0.00149982
73,160.703,2.10956,2.15513,0.01978,0.54351,0.44244,0.4634,0.22288,1.76809,1.99293,0.01583,0.00149981,0.00149981,0.00149981
74,162.904,2.02098,2.10999,0.01892,0.54878,0.45034,0.46658,0.22854,1.76872,1.96766,0.0158,0.0014998,0.0014998,0.0014998
75,165.071,2.11776,2.15467,0.02028,0.55792,0.45428,0.47469,0.23393,1.78902,1.91736,0.0161,0.0014998,0.0014998,0.0014998
76,167.228,2.04391,2.05825,0.02009,0.54788,0.4664,0.48172,0.23899,1.79679,1.90323,0.01621,0.00149979,0.00149979,0.00149979
77,169.347,2.07113,2.12609,0.01914,0.5537,0.45447,0.48011,0.23765,1.8011,1.89933,0.01624,0.00149979,0.00149979,0.00149979
78,171.519,2.08059,2.17016,0.02011,0.55019,0.47423,0.4865,0.24426,1.81281,1.84569,0.01631,0.00149978,0.00149978,0.00149978
79,173.636,2.08965,2.05783,0.01996,0.57102,0.46993,0.49087,0.24718,1.79394,1.82837,0.01612,0.00149978,0.00149978,0.00149978
80,175.79,2.04557,2.07656,0.02041,0.57512,0.47165,0.49601,0.2509,1.78959,1.81314,0.01605,0.00149977,0.00149977,0.00149977
81,177.896,2.04081,1.99651,0.01923,0.57574,0.48616,0.50249,0.25227,1.7871,1.80889,0.01606,0.00149977,0.00149977,0.00149977
82,180.024,2.03238,2.02435,0.01848,0.57525,0.47937,0.49905,0.24873,1.80526,1.81646,0.0163,0.00149976,0.00149976,0.00149976
83,182.203,2.05327,2.08692,0.02081,0.58441,0.47766,0.49479,0.24616,1.81887,1.79916,0.01644,0.00149975,0.00149975,0.00149975
84,184.337,2.1228,2.12073,0.0199,0.58049,0.4768,0.50216,0.2532,1.81844,1.76432,0.0164,0.00149975,0.00149975,0.00149975
85,186.463,2.03274,1.93849,0.01864,0.58881,0.47766,0.5117,0.26107,1.79823,1.75777,0.01619,0.00149974,0.00149974,0.00149974
86,188.698,2.03254,2.02628,0.01892,0.58784,0.49227,0.52556,0.27031,1.76702,1.74225,0.01585,0.00149974,0.00149974,0.00149974
87,190.98,2.02553,2.0206,0.01975,0.60436,0.48425,0.53182,0.27468,1.75407,1.728,0.01569,0.00149973,0.00149973,0.00149973
88,193.141,1.98664,1.91934,0.01947,0.5821,0.49742,0.53271,0.2797,1.74341,1.72364,0.01558,0.00149972,0.00149972,0.00149972
89,195.242,2.08707,1.99578,0.01879,0.582,0.50119,0.53118,0.28174,1.74822,1.70546,0.01566,0.00149972,0.00149972,0.00149972
90,197.347,2.04403,1.92519,0.0205,0.58693,0.48969,0.53007,0.28013,1.75651,1.70098,0.01579,0.00149971,0.00149971,0.00149971
91,199.476,2.03249,1.9781,0.01936,0.57363,0.5,0.53539,0.28012,1.76156,1.70424,0.01591,0.0014997,0.0014997,0.0014997
92,201.657,2.03839,1.9197,0.01914,0.57281,0.52529,0.53635,0.27633,1.77799,1.7033,0.01609,0.0014997,0.0014997,0.0014997
93,203.727,1.98218,1.90582,0.01989,0.57271,0.52405,0.53505,0.27607,1.78645,1.69358,0.01619,0.00149969,0.00149969,0.00149969
94,205.826,2.00591,1.93231,0.01964,0.56769,0.51718,0.54045,0.28505,1.77888,1.65322,0.01607,0.00149968,0.00149968,0.00149968
95,207.94,2.04942,1.93115,0.01908,0.591,0.51146,0.54884,0.30218,1.73197,1.6318,0.01551,0.00149968,0.00149968,0.00149968
96,210.112,2.03571,1.94547,0.01915,0.6064,0.49485,0.55158,0.30121,1.74888,1.63472,0.01572,0.00149967,0.00149967,0.00149967
97,212.215,1.98915,1.86076,0.01869,0.60039,0.50984,0.55316,0.30036,1.73974,1.6437,0.01557,0.00149966,0.00149966,0.00149966
98,214.354,1.95558,1.85418,0.0193,0.59314,0.52405,0.5531,0.31152,1.6914,1.63054,0.01507,0.00149966,0.00149966,0.00149966
99,216.491,2.01171,1.85737,0.02024,0.59525,0.51289,0.54887,0.30768,1.70825,1.62313,0.01524,0.00149965,0.00149965,0.00149965
100,218.691,1.94409,1.85528,0.01782,0.59536,0.52456,0.55455,0.30149,1.7354,1.61891,0.01549,0.00149964,0.00149964,0.00149964
101,220.78,2.05504,1.91553,0.02041,0.60042,0.53316,0.56156,0.30559,1.73721,1.61017,0.0156,0.00149963,0.00149963,0.00149963
102,222.875,2.03772,1.82912,0.02044,0.60859,0.5232,0.56725,0.31621,1.71399,1.58307,0.01539,0.00149963,0.00149963,0.00149963
103,224.976,1.97982,1.84434,0.01844,0.63835,0.50773,0.57519,0.32414,1.70897,1.56573,0.01536,0.00149962,0.00149962,0.00149962
104,227.081,1.99937,1.87935,0.01811,0.62201,0.54038,0.58439,0.32869,1.70905,1.54747,0.01527,0.00149961,0.00149961,0.00149961
105,229.242,2.01928,1.90137,0.01952,0.62362,0.55155,0.58585,0.3311,1.70187,1.54062,0.0152,0.0014996,0.0014996,0.0014996
106,231.36,1.97104,1.81263,0.01989,0.63967,0.53836,0.58498,0.33574,1.67952,1.54141,0.01493,0.0014996,0.0014996,0.0014996
107,233.469,1.89257,1.79291,0.01721,0.65804,0.52921,0.58133,0.33774,1.65887,1.54566,0.01473,0.00149959,0.00149959,0.00149959
108,235.585,1.96309,1.79464,0.01834,0.66059,0.52749,0.58765,0.33921,1.65076,1.54369,0.0147,0.00149958,0.00149958,0.00149958
109,237.67,1.95889,1.80547,0.01756,0.64852,0.51976,0.58657,0.33838,1.6489,1.54368,0.01465,0.00149957,0.00149957,0.00149957
110,239.837,1.84547,1.73169,0.01727,0.61748,0.52006,0.57663,0.33702,1.64061,1.53652,0.01457,0.00149956,0.00149956,0.00149956
111,241.927,1.92195,1.83182,0.01888,0.63295,0.50961,0.57558,0.34145,1.62517,1.52505,0.01444,0.00149956,0.00149956,0.00149956
112,244.057,1.93249,1.76781,0.01749,0.63727,0.5232,0.57525,0.34249,1.63083,1.53752,0.01449,0.00149955,0.00149955,0.00149955
113,246.146,1.93967,1.82932,0.01885,0.62773,0.52491,0.56625,0.3391,1.63589,1.55797,0.01452,0.00149954,0.00149954,0.00149954
114,248.345,1.94144,1.73356,0.01738,0.62381,0.52568,0.56051,0.33073,1.64828,1.57948,0.01472,0.00149953,0.00149953,0.00149953
115,250.461,1.85695,1.65777,0.01649,0.63984,0.53608,0.58195,0.3405,1.66008,1.52334,0.01484,0.00149952,0.00149952,0.00149952
116,252.587,1.92682,1.75092,0.01822,0.64,0.5378,0.59879,0.35987,1.62668,1.46418,0.01443,0.00149952,0.00149952,0.00149952
117,254.692,1.92634,1.78637,0.01756,0.62682,0.54897,0.60294,0.36304,1.60733,1.46335,0.01424,0.00149951,0.00149951,0.00149951
118,256.989,1.8596,1.75587,0.01754,0.65087,0.52921,0.60372,0.36853,1.58507,1.45218,0.01404,0.0014995,0.0014995,0.0014995
119,259.278,1.8936,1.73762,0.01713,0.63585,0.55155,0.59899,0.37135,1.5703,1.44406,0.01396,0.00149949,0.00149949,0.00149949
120,261.588,1.84994,1.71662,0.01688,0.64563,0.5447,0.59672,0.37001,1.57288,1.46496,0.01391,0.00149948,0.00149948,0.00149948
121,263.862,1.94659,1.81153,0.01758,0.65653,0.55241,0.59625,0.36951,1.59573,1.4582,0.01419,0.00149947,0.00149947,0.00149947
122,266.053,1.95372,1.77392,0.0186,0.63714,0.55155,0.59248,0.36268,1.63192,1.47057,0.01459,0.00149946,0.00149946,0.00149946
123,268.292,1.87081,1.71533,0.01713,0.63103,0.55069,0.59328,0.35142,1.65772,1.49025,0.01472,0.00149945,0.00149945,0.00149945
124,270.614,1.91452,1.74555,0.01811,0.65306,0.55241,0.60198,0.35956,1.64076,1.49571,0.0146,0.00149945,0.00149945,0.00149945
125,272.832,1.94146,1.77824,0.01768,0.67844,0.55326,0.60873,0.36824,1.61406,1.47987,0.01438,0.00149944,0.00149944,0.00149944
126,275.208,1.7702,1.65607,0.01626,0.67138,0.56443,0.61518,0.38122,1.55352,1.45517,0.01383,0.00149943,0.00149943,0.00149943
127,277.532,1.91839,1.74347,0.0182,0.67504,0.55928,0.61648,0.38614,1.54651,1.43931,0.01374,0.00149942,0.00149942,0.00149942
128,279.811,1.93755,1.73631,0.01849,0.68426,0.55155,0.61276,0.38719,1.54312,1.45217,0.01378,0.00149941,0.00149941,0.00149941
129,281.99,1.88581,1.72625,0.018,0.66557,0.55155,0.61045,0.38768,1.55434,1.43715,0.01385,0.0014994,0.0014994,0.0014994
130,284.31,1.81807,1.6621,0.0178,0.663,0.54725,0.61428,0.3797,1.61242,1.44002,0.01442,0.00149939,0.00149939,0.00149939
131,286.485,1.84993,1.72106,0.01689,0.66339,0.55498,0.61414,0.38545,1.57781,1.43013,0.014,0.00149938,0.00149938,0.00149938
132,288.676,1.87408,1.62693,0.01908,0.65688,0.561,0.61819,0.39331,1.55842,1.42871,0.01384,0.00149937,0.00149937,0.00149937
133,290.765,1.85818,1.6933,0.01749,0.65699,0.56787,0.62064,0.39639,1.54388,1.4238,0.01365,0.00149936,0.00149936,0.00149936
134,292.857,1.81678,1.66154,0.01743,0.6609,0.55241,0.61469,0.40289,1.49523,1.42799,0.01316,0.00149935,0.00149935,0.00149935
135,294.973,1.86195,1.68571,0.01775,0.67953,0.53351,0.60632,0.39579,1.50571,1.43897,0.0133,0.00149934,0.00149934,0.00149934
136,297.082,1.77888,1.60632,0.0166,0.68292,0.5378,0.61055,0.38959,1.54807,1.43724,0.01373,0.00149933,0.00149933,0.00149933
137,299.221,1.85206,1.66951,0.017,0.66251,0.5599,0.61594,0.39094,1.55703,1.42832,0.01383,0.00149932,0.00149932,0.00149932
138,301.32,1.79367,1.69784,0.01635,0.65864,0.57646,0.62681,0.40854,1.49291,1.39882,0.01314,0.00149931,0.00149931,0.00149931
139,303.423,1.82929,1.67731,0.01748,0.65287,0.5756,0.62767,0.41363,1.4786,1.36869,0.01304,0.0014993,0.0014993,0.0014993
140,305.541,1.8735,1.6852,0.01733,0.68168,0.55745,0.63008,0.41164,1.48665,1.36597,0.01311,0.00149929,0.00149929,0.00149929
141,307.672,1.69183,1.51014,0.01556,0.68866,0.55928,0.63243,0.41441,1.48273,1.36337,0.01307,0.00149928,0.00149928,0.00149928
142,309.876,1.79398,1.62187,0.0165,0.69013,0.56061,0.63119,0.41359,1.47801,1.38046,0.01303,0.00149927,0.00149927,0.00149927
143,312.007,1.76831,1.59205,0.01778,0.69354,0.56443,0.63468,0.40625,1.50829,1.4027,0.01337,0.00149926,0.00149926,0.00149926
144,314.131,1.77249,1.59738,0.0167,0.69024,0.56701,0.63835,0.39612,1.56922,1.41241,0.01394,0.00149925,0.00149925,0.00149925
145,316.277,1.75921,1.52863,0.01615,0.69003,0.5756,0.64086,0.39485,1.59283,1.40568,0.01418,0.00149924,0.00149924,0.00149924
146,318.542,1.8264,1.65531,0.01725,0.69237,0.57814,0.64225,0.4094,1.52088,1.37842,0.01349,0.00149923,0.00149923,0.00149923
147,320.721,1.7744,1.58594,0.01666,0.68093,0.57904,0.64043,0.42034,1.46663,1.37192,0.01292,0.00149922,0.00149922,0.00149922
148,322.905,1.80043,1.61834,0.01615,0.68663,0.57474,0.63874,0.42653,1.43409,1.35932,0.01258,0.00149921,0.00149921,0.00149921
149,325.047,1.69462,1.57267,0.01523,0.688,0.56959,0.6369,0.42538,1.42754,1.36793,0.01247,0.0014992,0.0014992,0.0014992
150,327.254,1.75035,1.56401,0.01549,0.71047,0.55867,0.63929,0.42379,1.43704,1.36747,0.01258,0.00149919,0.00149919,0.00149919
151,329.475,1.80477,1.58983,0.01788,0.67078,0.57474,0.63416,0.40718,1.48823,1.39586,0.01295,0.00149918,0.00149918,0.00149918
152,331.696,1.71483,1.52122,0.01716,0.70713,0.57904,0.64425,0.40795,1.52521,1.36848,0.01326,0.00149916,0.00149916,0.00149916
153,333.881,1.71005,1.6056,0.01596,0.71332,0.58763,0.65202,0.42726,1.46861,1.32741,0.0128,0.00149915,0.00149915,0.00149915
154,336.097,1.73198,1.57082,0.01748,0.7137,0.58849,0.65501,0.44346,1.40065,1.3092,0.01221,0.00149914,0.00149914,0.00149914
155,338.243,1.75989,1.60009,0.01709,0.69103,0.58221,0.65198,0.44429,1.40251,1.30803,0.01228,0.00149913,0.00149913,0.00149913
156,340.451,1.69293,1.57931,0.01584,0.6963,0.58304,0.65256,0.43843,1.43496,1.31013,0.01263,0.00149912,0.00149912,0.00149912
157,342.593,1.74586,1.53238,0.01619,0.7206,0.58849,0.65877,0.42988,1.48623,1.30418,0.01311,0.00149911,0.00149911,0.00149911
158,344.74,1.71946,1.55368,0.0164,0.72325,0.59794,0.66374,0.42615,1.51023,1.31657,0.0133,0.0014991,0.0014991,0.0014991
159,346.872,1.79312,1.64449,0.01591,0.71062,0.5945,0.66248,0.44416,1.42045,1.29175,0.01245,0.00149909,0.00149909,0.00149909
160,348.988,1.70259,1.53815,0.01551,0.68987,0.60567,0.66173,0.44956,1.39674,1.2847,0.01224,0.00149907,0.00149907,0.00149907
161,351.144,1.83057,1.63784,0.01733,0.68941,0.59306,0.66022,0.44849,1.39122,1.29878,0.01215,0.00149906,0.00149906,0.00149906
162,353.252,1.7486,1.5819,0.01725,0.70187,0.58591,0.65434,0.44091,1.40818,1.32405,0.01223,0.00149905,0.00149905,0.00149905
163,355.378,1.71466,1.53143,0.01793,0.70745,0.58763,0.65727,0.43758,1.40992,1.34127,0.01221,0.00149904,0.00149904,0.00149904
164,357.513,1.67321,1.44904,0.01567,0.71004,0.58763,0.6595,0.43516,1.42791,1.34714,0.0124,0.00149903,0.00149903,0.00149903
165,359.635,1.69148,1.51648,0.01603,0.71889,0.591,0.65827,0.42313,1.48224,1.35299,0.01291,0.00149901,0.00149901,0.00149901
166,361.854,1.69775,1.52857,0.01603,0.72342,0.59192,0.66184,0.42077,1.48675,1.35549,0.013,0.001499,0.001499,0.001499
167,363.99,1.62847,1.39518,0.01475,0.72454,0.60561,0.67313,0.45358,1.36419,1.29717,0.01184,0.00149899,0.00149899,0.00149899
168,366.12,1.71877,1.53209,0.01598,0.73497,0.58763,0.67355,0.46009,1.3382,1.28535,0.0116,0.00149898,0.00149898,0.00149898
169,368.251,1.69069,1.5008,0.0154,0.72937,0.60395,0.67468,0.4582,1.33804,1.28813,0.01158,0.00149897,0.00149897,0.00149897
170,370.377,1.76397,1.52194,0.01716,0.70586,0.62055,0.67368,0.45769,1.34854,1.27987,0.01169,0.00149895,0.00149895,0.00149895
171,372.557,1.70584,1.48247,0.01706,0.70832,0.62113,0.67725,0.45581,1.37308,1.27742,0.01191,0.00149894,0.00149894,0.00149894
172,374.667,1.66597,1.49925,0.01592,0.73119,0.59123,0.68285,0.4391,1.46767,1.29408,0.01285,0.00149893,0.00149893,0.00149893
173,376.781,1.72372,1.52105,0.01582,0.71313,0.59799,0.67994,0.42671,1.53075,1.30656,0.01357,0.00149892,0.00149892,0.00149892
174,378.955,1.77783,1.56338,0.01765,0.72235,0.59021,0.67624,0.42981,1.49192,1.30711,0.0132,0.0014989,0.0014989,0.0014989
175,381.126,1.64589,1.43703,0.01529,0.71866,0.59622,0.66908,0.44466,1.41159,1.29467,0.01237,0.00149889,0.00149889,0.00149889
176,383.358,1.68895,1.49498,0.01543,0.70467,0.60223,0.66121,0.45161,1.36246,1.28437,0.01192,0.00149888,0.00149888,0.00149888
177,385.459,1.72945,1.52386,0.01591,0.71333,0.58591,0.66166,0.45629,1.35416,1.27247,0.01182,0.00149887,0.00149887,0.00149887
178,387.573,1.68766,1.4446,0.01672,0.7052,0.59391,0.6653,0.46005,1.35092,1.25799,0.01176,0.00149885,0.00149885,0.00149885
179,389.685,1.72427,1.55358,0.0154,0.71844,0.59626,0.67505,0.46368,1.34878,1.2366,0.01169,0.00149884,0.00149884,0.00149884
180,391.84,1.66822,1.44344,0.01482,0.7059,0.60395,0.6797,0.44165,1.45799,1.25672,0.01264,0.00149883,0.00149883,0.00149883
181,393.965,1.72476,1.46476,0.01638,0.72034,0.59747,0.68272,0.44858,1.43552,1.24653,0.01245,0.00149881,0.00149881,0.00149881
182,396.222,1.72988,1.51212,0.01702,0.70301,0.60825,0.68571,0.46434,1.37723,1.2247,0.01194,0.0014988,0.0014988,0.0014988
183,398.367,1.63522,1.4673,0.01455,0.6917,0.62199,0.68409,0.47061,1.35535,1.21866,0.01172,0.00149879,0.00149879,0.00149879
184,400.505,1.67093,1.53582,0.01493,0.72845,0.60841,0.68643,0.47521,1.33107,1.21604,0.01149,0.00149877,0.00149877,0.00149877
185,402.581,1.67366,1.4528,0.01684,0.71932,0.62199,0.68846,0.47676,1.31146,1.21944,0.01132,0.00149876,0.00149876,0.00149876
186,404.782,1.66792,1.43978,0.01529,0.7242,0.6177,0.69216,0.47329,1.33255,1.21969,0.01154,0.00149875,0.00149875,0.00149875
187,406.904,1.58897,1.3839,0.01425,0.73292,0.60824,0.69198,0.46864,1.35775,1.2172,0.01173,0.00149873,0.00149873,0.00149873
188,409.031,1.69536,1.55538,0.01602,0.7352,0.61942,0.69397,0.4711,1.36833,1.18516,0.01184,0.00149872,0.00149872,0.00149872
